protocol_id,task,model,seed,regime,regime_n,ramp_q33,ramp_q67,test_rmse,test_mae,test_smape,rmse_h1,mae_h1,smape_h1,rmse_h2,mae_h2,smape_h2,rmse_h4,mae_h4,smape_h4,rmse_h8,mae_h8,smape_h8,rmse_h24,mae_h24,smape_h24,picp95,mpiw95
SpikeLoRA-TS-R2-corrected-v1,SR,gru,2,high,6988,120.00001525878906,530.0,52.105080037333984,31.10415587837381,58.51320223803841,43.26709320875745,24.529756056900766,66.53543754240103,45.50955116565487,24.874263902084447,62.25582895885352,55.790994295894166,33.6923245428355,53.475708552355485,63.00550047295361,41.70573743548336,35.09303953069477,50.48968302612309,30.718697454564968,75.20599660588722,0.9216370921579852,314.9612731933594
SpikeLoRA-TS-R2-corrected-v1,SR,tcn,0,low,7008,120.00001525878906,530.0,20.53150341359629,9.892200904132025,190.81594075755947,14.946536016564153,10.90779927876442,185.71542038770667,13.25817101436238,7.1860420747434715,190.9395947039795,14.69720457025516,7.576943063300495,196.58571629381024,15.891951026517496,8.582105687764138,197.6796181496953,35.21325311531005,15.208114416087598,183.15935425260582,0.8265981735159817,198.9171142578125
SpikeLoRA-TS-R2-corrected-v1,SR,tcn,0,medium,7005,120.00001525878906,530.0,65.71338437272233,33.10965903457108,75.74070137020593,46.99459903392965,24.065326306753548,66.58508007469062,53.52669234530409,25.811017831370798,67.68933329610017,61.81198950981686,31.078469154853465,74.08413963477535,70.49435672495149,36.843994685192776,94.88442482744858,87.90602322691349,47.74948719468481,75.46052901801491,0.9118344039971449,311.3392639160156
SpikeLoRA-TS-R2-corrected-v1,SR,tcn,0,high,6988,120.00001525878906,530.0,50.652010842634425,26.413247557947415,58.32302721587504,42.30259188668646,20.38141032253324,66.25204589188041,42.683172430259496,17.635092432320153,61.135835115367186,51.690906100762135,24.27140645101948,52.53605190792706,58.223782377189735,32.53434237003599,34.14609743894591,56.16769458634389,37.2439862138282,77.54510572525456,0.920463651974814,325.47882080078125
SpikeLoRA-TS-R2-corrected-v1,SR,tcn,1,low,7008,120.00001525878906,530.0,22.99610296312623,12.439002241282703,191.20826611631742,15.638706213254085,10.530757145250224,186.0441778276767,17.281184474809088,11.869979036453108,191.8210570467391,15.321846428834453,8.959977176091442,196.65253729405188,18.95609519431678,11.738669286579846,198.08084074953626,38.817557439538525,19.095628562038893,183.44271766358318,0.8266837899543379,206.59353637695312
SpikeLoRA-TS-R2-corrected-v1,SR,tcn,1,medium,7005,120.00001525878906,530.0,66.0901353116257,34.98335215533826,76.06683741617852,46.66193853521078,23.47052360060894,66.39495198274655,54.23686662294577,28.091720459071507,67.82828761519923,61.81755285092225,32.32910340422821,74.41239183977535,72.26670308333787,40.25985959997184,95.87940127248054,87.61660518186088,50.765553712810814,75.81915437069092,0.9125481798715204,317.9709167480469
SpikeLoRA-TS-R2-corrected-v1,SR,tcn,1,high,6988,120.00001525878906,530.0,54.17556013232258,30.28867976969832,59.65759082099205,41.16846815364789,18.133944647340822,66.4834449801223,45.755220340388526,22.794962412982105,63.28930606223471,54.52569516227443,29.67321381353281,54.80029508299997,63.615167648645354,40.68213574191674,37.373381626299675,62.18225335129425,40.15914223271912,76.34152635330364,0.9205495134516314,335.5725402832031
SpikeLoRA-TS-R2-corrected-v1,SR,tcn,2,low,7008,120.00001525878906,530.0,21.34090722509988,9.23997909511061,190.65119923434136,11.665478709932549,6.321929298035086,184.79601474361306,13.624189162692366,6.540752014613043,191.19752388153503,15.81349493329888,7.614727119332579,196.9045255753491,18.5698257168184,8.704264382793479,198.04634041609,36.88583241463324,17.018222660778864,182.31159155511963,0.8263413242009132,202.2613067626953
SpikeLoRA-TS-R2-corrected-v1,SR,tcn,2,medium,7005,120.00001525878906,530.0,67.28823901313392,33.34158878323693,75.64612649619532,45.73747861943599,21.4647532657076,66.16822460424818,53.82810320565146,26.072956552988796,67.46406011173859,62.588647924522476,31.58555025240934,74.38905746784135,72.36295578253763,37.37472423196775,94.3584375852121,92.17059012318532,50.209959613111174,75.85085271193634,0.9117487508922199,316.5110778808594
SpikeLoRA-TS-R2-corrected-v1,SR,tcn,2,high,6988,120.00001525878906,530.0,50.40669498198439,25.134699258438573,57.87180066733034,39.27250656188783,14.804205669016584,65.25143309345538,43.01691607462538,18.11283174786625,61.26242110320529,51.86173530304101,23.620414518805045,52.274362255009834,59.11444317611929,34.1371114258092,34.39536488260848,55.921665516540536,34.99893293069579,76.17542200237278,0.9212364052661706,330.6509094238281
SpikeLoRA-TS-R2-corrected-v1,SR,patchtst,0,low,7008,120.00001525878906,530.0,23.31627678720561,8.632777303103442,190.18965098277442,12.122790051643818,7.6929761089690745,185.12430855330877,12.308535335948726,6.244683373464297,190.80843622291104,14.003212003792594,7.734411183013219,196.61443987797756,15.908028745846423,6.758638462519537,197.9315850591647,44.39173808642263,14.733177387551086,180.4694852005101,0.8253139269406393,204.36378479003906
SpikeLoRA-TS-R2-corrected-v1,SR,patchtst,0,medium,7005,120.00001525878906,530.0,66.28527101384763,33.63682956082918,75.75725972744284,46.3016151078854,21.895022170225438,65.7693368978931,54.77774611941449,27.044883357721258,67.82483422213654,63.923602889626984,33.543545903621784,75.26460669055596,71.93703767600834,38.26873307701182,95.24492608711797,86.9659723074732,47.431963295565595,74.6825947395106,0.9120913633119201,314.1651611328125
SpikeLoRA-TS-R2-corrected-v1,SR,patchtst,0,high,6988,120.00001525878906,530.0,51.753946317406246,24.85688184073262,58.233834097112236,38.15162062186557,14.806286614761396,65.21584333933382,43.633068537151644,19.348700082841162,61.67016459165623,52.87210619999122,23.67804464614248,52.991368824918375,60.83199735423309,29.894440481167354,33.392406469338084,59.47245122704912,36.55693737875071,77.89938726031467,0.9192615912993704,329.5540771484375
SpikeLoRA-TS-R2-corrected-v1,SR,patchtst,1,low,7008,120.00001525878906,530.0,21.93251158320532,8.47688767224142,190.6733164567287,11.371939675133165,7.560571636783478,185.13364210147608,12.885246441611182,8.359525410552003,191.2628896512872,13.196200345013398,5.958038767723188,196.6406214788665,15.457257895731017,6.111788942389293,198.0882126227485,41.19172500272823,14.394513603759139,182.2412164292653,0.8257134703196347,203.2954559326172
SpikeLoRA-TS-R2-corrected-v1,SR,patchtst,1,medium,7005,120.00001525878906,530.0,66.356475920462,34.976610704268154,76.67324378708732,46.214887217215846,21.694996315236605,65.56392722972981,54.39503840716915,25.464960316910563,67.56831896382744,63.27957089250248,33.231221813171956,75.94000576004238,72.20667712925867,39.55307487798196,96.39364271983612,87.76767722065243,54.938800198039694,77.90032426200075,0.9141470378301213,316.2054443359375
SpikeLoRA-TS-R2-corrected-v1,SR,patchtst,1,high,6988,120.00001525878906,530.0,55.73850368179068,29.734376271274613,58.69761457581166,40.39724460803072,19.013080337078964,64.88485364629777,44.917159222439594,21.758201646067853,61.335018934397525,54.4993607237983,27.958940873913036,53.020769913948776,61.91469436229956,32.932779153824946,33.96551002047208,71.27977063382187,47.00887934548826,80.28192036394218,0.9201488265598168,328.972900390625
SpikeLoRA-TS-R2-corrected-v1,SR,patchtst,2,low,7008,120.00001525878906,530.0,27.2177605072702,16.23175703793356,191.27682789939237,15.663080841545648,10.82241145878622,186.68063255405033,21.105139838640557,16.8631258304805,192.14868972017865,19.248812712215727,11.970459414399377,196.69707997918815,24.71421807721255,17.23525282781418,198.00460353812076,45.07731181093481,24.26753565818752,182.853133705424,0.8254280821917809,213.27708435058594
SpikeLoRA-TS-R2-corrected-v1,SR,patchtst,2,medium,7005,120.00001525878906,530.0,66.69182142250854,36.240528629365606,76.60179263573826,46.3745677106714,21.972285933021475,66.18692858402025,54.551033028818665,28.340366673384455,68.54418811169884,62.65658818233152,32.313965366535065,75.88985673544015,72.47917466374692,40.59565270891537,95.87552971696229,89.07020088563694,57.98037246497166,76.51246003056981,0.9131192005710207,316.88323974609375
SpikeLoRA-TS-R2-corrected-v1,SR,patchtst,2,high,6988,120.00001525878906,530.0,57.834818436911924,32.107242834465666,58.77547842092622,38.67313034587094,15.766992566786156,65.3656990792286,44.086129557796106,20.892688577626867,61.765357018966824,54.753754467038085,30.956271869766418,53.57796052945623,63.408347231723724,38.42424835200711,36.00809974803257,79.16148786576585,54.49601280614179,77.16027572894684,0.9197481396680023,329.4518127441406
SpikeLoRA-TS-R2-corrected-v1,SR,itransformer,0,low,7008,120.00001525878906,530.0,24.71102969730649,11.78971002461159,190.32648031668347,16.706963106141046,12.062413420307038,184.7834001571929,15.433111582763617,9.95142898929718,190.62946169995632,16.8701796959072,9.970423160622653,196.75823496162684,19.805212470752448,11.465336789823558,197.97196615607947,43.11637728480881,15.498947763007525,181.48933860856178,0.8248573059360731,201.7676544189453
SpikeLoRA-TS-R2-corrected-v1,SR,itransformer,0,medium,7005,120.00001525878906,530.0,67.30185948460979,34.72902038792046,76.5806939863067,47.997620846421746,25.875404597519978,68.1213207165238,55.87322473111631,31.180051983568518,69.7923440633493,63.073322345255335,32.573694492424494,75.11079618191783,72.5279572516264,38.03061927071135,95.2841889794668,89.35079197689231,45.98533159537795,74.59481999027571,0.910235546038544,310.746826171875
SpikeLoRA-TS-R2-corrected-v1,SR,itransformer,0,high,6988,120.00001525878906,530.0,52.81228064452702,27.894052839579416,59.01195163546159,42.221249137357894,22.734528299734535,68.99048275637963,44.123032686506626,20.7969197031424,62.81855352250141,56.23218836216193,30.305782028792173,54.05426993319532,63.36717399592091,35.88074799653934,35.34372862091452,55.12487001328045,29.752286169688634,73.85272334431707,0.9197481396680023,322.50250244140625
SpikeLoRA-TS-R2-corrected-v1,SR,itransformer,1,low,7008,120.00001525878906,530.0,25.095756807856716,13.27127002493976,190.6633534480909,14.621731777130389,11.271839601264153,185.04941981464162,18.562925202549838,14.679177037112789,191.06358319774796,21.088086247506332,15.913335440910025,196.79077992318557,17.43754621718416,9.23368629581852,198.0365922185651,42.91657508351441,15.258311749593307,182.37639208631404,0.8253995433789955,190.211181640625
SpikeLoRA-TS-R2-corrected-v1,SR,itransformer,1,medium,7005,120.00001525878906,530.0,65.88676738920554,33.228698396975446,76.28953424833132,46.56017337069138,23.066623457391973,67.45127380487234,54.56173341568317,28.623900017748554,68.9588679860355,61.96908063377991,31.275711078085617,75.79321645089126,71.83117734794627,38.24777198698927,94.74583339036658,86.95178602866912,44.92948544466181,74.49847960949099,0.9116916488222698,308.67852783203125
SpikeLoRA-TS-R2-corrected-v1,SR,itransformer,1,high,6988,120.00001525878906,530.0,52.37064267631531,26.868347941170985,58.566845848751036,39.658539698800304,18.24011734436769,66.89469194335203,43.34849112220447,19.385127726458247,61.57578399872684,53.11936545608018,26.711732977925536,53.8308072419876,60.90419145925431,34.20007351076664,35.75059930162115,61.07816380897697,35.8046881463368,74.7823467580675,0.9197481396680023,326.2215576171875
SpikeLoRA-TS-R2-corrected-v1,SR,itransformer,2,low,7008,120.00001525878906,530.0,25.444251263456156,14.918805116061206,191.2471860434616,19.48880239617657,14.607749402250873,186.34838005778758,17.631180674282216,11.713645441891396,191.9956013785433,16.079113750378347,8.653991599061174,196.73493684224042,20.828115730574503,14.864126463458962,197.8909726375103,43.05844118287656,24.754512673643625,183.2660393012266,0.8255422374429223,196.38009643554688
SpikeLoRA-TS-R2-corrected-v1,SR,itransformer,2,medium,7005,120.00001525878906,530.0,66.84261800746975,36.26008617697912,76.68178059930682,47.131672335941374,24.872659788601403,66.29785347366591,54.516530809505895,28.316220431494592,68.63650560191473,62.1955290820883,32.323829336118735,74.78851925397349,74.16560385615432,43.534178359843764,96.1518812974293,88.18962869083501,52.25354296883713,77.5341433695506,0.913718772305496,312.2905578613281
SpikeLoRA-TS-R2-corrected-v1,SR,itransformer,2,high,6988,120.00001525878906,530.0,55.690369008214795,30.297102988974054,59.09436068828037,39.27303761924465,18.097435306533786,65.82456205080656,45.509205291087795,23.837418324209036,62.41951646155959,53.531156142572236,27.012892626460513,53.09348301101373,62.90578106618579,37.54598349192924,36.898260375433864,71.21028564596077,44.991785195737684,77.23598154258814,0.9200915855752719,327.46148681640625
SpikeLoRA-TS-R2-corrected-v1,SR,snn_tcn,0,low,7008,120.00001525878906,530.0,34.1710265290397,15.710239058760203,192.70076555298337,32.418685993123304,12.928948815010454,189.77729581487114,31.152999014815823,12.365633677129876,193.50377591600306,30.353668120313593,12.72174005965664,197.22363550820396,28.815970771336154,12.64629444466334,198.0801231196572,45.44347457282718,27.888578297340707,184.91899740618143,0.8230308219178082,227.40476989746094
SpikeLoRA-TS-R2-corrected-v1,SR,snn_tcn,0,medium,7005,120.00001525878906,530.0,78.95942796288213,43.88336960437892,78.61681744202464,71.98498503561872,39.07521547239904,71.18027887293658,72.9428374165639,38.61386117547176,71.46924747136238,74.59263661545684,39.98028521323357,76.5546327576331,80.10539486458673,42.77540553199828,95.81380965212074,93.21762170594883,58.972080628791936,78.06611845607037,0.9138044254104212,361.71319580078125
SpikeLoRA-TS-R2-corrected-v1,SR,snn_tcn,0,high,6988,120.00001525878906,530.0,63.10400538325742,36.97520944544023,60.15418381641917,57.873283198646014,31.727643458994716,68.24813255209277,58.630740256586556,32.22195420267927,63.696791613768625,61.892601673525476,34.20115186912916,54.3578358403275,65.43775536311718,38.051748776886214,35.36073746272766,70.78773126004283,48.67354891951178,79.1074216131793,0.9206353749284488,378.83953857421875
SpikeLoRA-TS-R2-corrected-v1,SR,snn_tcn,1,low,7008,120.00001525878906,530.0,39.86698157223184,22.784992629970045,191.69606215562823,41.384471957612284,23.547568084986786,188.0889547635916,40.36432211590968,23.07789686607988,192.77889676828832,38.9995999828704,24.524442858891945,197.21991827281585,35.261834318713866,20.9206972241946,198.02759732538968,42.90177526596916,21.854358115697014,182.36494364805566,0.822203196347032,255.60890197753906
SpikeLoRA-TS-R2-corrected-v1,SR,snn_tcn,1,medium,7005,120.00001525878906,530.0,80.87460531771451,47.85033811102247,78.90843222517366,71.71141670471614,40.59760616174517,70.91412899979022,73.89321371867564,41.92043136063003,71.33437596813367,76.70702044997076,45.65760871620369,77.64175149852399,83.46493980840451,48.89682518947473,96.70858137203695,96.17905927735173,62.17921912705873,77.94332328738345,0.9144325481798715,379.2691955566406
SpikeLoRA-TS-R2-corrected-v1,SR,snn_tcn,1,high,6988,120.00001525878906,530.0,64.01682860704271,40.139217439377454,60.56350585998046,59.73625921875189,35.895492141016156,68.94758765613062,61.037129518311,36.790775026125985,64.50485961343956,64.02527261368193,39.743407849386614,56.174505500656956,65.46168679150155,40.43392704907457,36.0272193207461,69.37111724909352,47.83248513128393,77.16335720892911,0.9217229536348025,395.3649597167969
SpikeLoRA-TS-R2-corrected-v1,SR,snn_tcn,2,low,7008,120.00001525878906,530.0,33.92809192593589,14.32221219267475,191.06289087947218,35.199410584041686,15.336360360933766,186.86912461773346,33.52192020571583,14.523788300823403,191.7626558800028,31.444044296426743,13.14854770599435,197.1554011048011,28.143273879829255,11.891394669606806,198.06892983896728,40.15081172953705,16.710969926015427,181.45834295585612,0.822345890410959,237.18052673339844
SpikeLoRA-TS-R2-corrected-v1,SR,snn_tcn,2,medium,7005,120.00001525878906,530.0,75.9784457710947,42.250940007625694,77.49273677408613,69.10704141658623,37.882013694224064,70.15035490613046,70.71209034862888,38.46434893829324,70.43309288835178,72.79912635153325,40.49994056478388,76.07230638109546,77.88392615966595,42.41435001871571,95.11876372199785,87.8750218352102,51.99404682211158,75.68916597285511,0.9142612419700215,361.91943359375
SpikeLoRA-TS-R2-corrected-v1,SR,snn_tcn,2,high,6988,120.00001525878906,530.0,63.047260198467484,39.17883336482624,60.11304896451093,56.04055033769463,34.127682793392886,68.37581240589954,56.88186032114771,34.277733482356474,63.93154561402681,60.35534066590936,36.22122301779683,54.77076414557448,64.48083665584761,39.9117087444443,35.69453361303055,75.48609364766462,51.35581878614071,77.79258904402332,0.9223239839725244,378.0315246582031
SpikeLoRA-TS-R2-corrected-v1,WS,mlp,0,low,7251,0.3999999761581421,1.0,0.17458064441763954,0.11656790842041281,10.683983854084394,0.08134301947598177,0.06250759217348152,5.88725901505068,0.09443842161082787,0.07140251928782433,6.712302056159958,0.12494925628883874,0.09379009890763484,8.901403860972708,0.17301218837870946,0.12785319747834054,12.039049821119823,0.3021773829356742,0.2272861342547828,19.879904517118792,0.9690249620741966,0.7282465696334839
